componente,ano4,codusu,nro_hogar,Sexo,ch06,ch07,ch08,nivel_ed,estado,cat_ocup,cat_inac,itf,ipcf,pp07h,pp03c,p47t,p21,pp03g,Edad,adulto_equiv,ad_equiv_hogar,ingreso_necesario,pobre
2.0,2025,TQRMNORRQHJMKSCDEIHJF00875821,1.0,Mujer,47,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1200000.0,300000.0,Sí,...un sólo empleo/ocupación/actividad?,1200000.0,1200000.0,No,46 a 60 años,0.76,3.42,1248905.34,1
3.0,2025,TQRMNORRQHJMKSCDEIHJF00875821,1.0,Varón,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1200000.0,300000.0,,,0.0,0.0,,17 años,1.04,3.42,1248905.34,1
4.0,2025,TQRMNORRQHJMKSCDEIHJF00875821,1.0,Varón,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,1200000.0,300000.0,,,0.0,0.0,,10 años,0.79,3.42,1248905.34,1
1.0,2025,TQRMNOTQTHLMKQCDEIHJF00854661,1.0,Varón,39,Unido,No paga ni le descuentan,Secundaria Completa,Desocupado,Obrero o empleado,,1500000.0,375000.0,,,0.0,0.0,,30 a 45 años,1.0,2.95,1077272.1500000001,0
2.0,2025,TQRMNOTQTHLMKQCDEIHJF00854661,1.0,Mujer,38,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,1500000.0,375000.0,Sí,...un sólo empleo/ocupación/actividad?,1500000.0,1000000.0,No,30 a 45 años,0.77,2.95,1077272.1500000001,0
3.0,2025,TQRMNOTQTHLMKQCDEIHJF00854661,1.0,Mujer,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,1500000.0,375000.0,,,0.0,0.0,,11 años,0.72,2.95,1077272.1500000001,0
4.0,2025,TQRMNOTQTHLMKQCDEIHJF00854661,1.0,Mujer,2,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,1500000.0,375000.0,,,0.0,0.0,,2 años,0.46,2.95,1077272.1500000001,0
1.0,2025,TQRMNOPXYHLOKUCDEFPCH00852546,1.0,Mujer,35,Unido,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Ama de casa,960000.0,160000.0,,,360000.0,0.0,,30 a 45 años,0.77,4.46,1628689.42,1
2.0,2025,TQRMNOPXYHLOKUCDEFPCH00852546,1.0,Varón,38,Unido,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Obrero o empleado,,960000.0,160000.0,No,...un sólo empleo/ocupación/actividad?,600000.0,600000.0,No,30 a 45 años,1.0,4.46,1628689.42,1
3.0,2025,TQRMNOPXYHLOKUCDEFPCH00852546,1.0,Mujer,14,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,960000.0,160000.0,,,0.0,0.0,,14 años,0.76,4.46,1628689.42,1
4.0,2025,TQRMNOPXYHLOKUCDEFPCH00852546,1.0,Mujer,11,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,960000.0,160000.0,,,0.0,0.0,,11 años,0.72,4.46,1628689.42,1
5.0,2025,TQRMNOPXYHLOKUCDEFPCH00852546,1.0,Varón,7,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),,,Estudiante,960000.0,160000.0,,,0.0,0.0,,7 años,0.66,4.46,1628689.42,1
1.0,2025,TQRMNOUTVHLOKMCDEOJAH00856325,1.0,Mujer,51,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,1350000.0,1350000.0,Sí,,1350000.0,900000.0,No,46 a 60 años,0.76,0.76,277534.52,0
1.0,2025,TQRMNOPXPHLLLOCDEOHCH00856190,1.0,Varón,33,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,1200000.0,1200000.0,Sí,...un sólo empleo/ocupación/actividad?,1200000.0,1200000.0,No,30 a 45 años,1.0,1.0,365177.0,0
1.0,2025,TQRMNORYUHKMLPCDEOHCH00864457,1.0,Mujer,67,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Jubilado/pensionado,1200000.0,1200000.0,,,1200000.0,0.0,,61 a 75 años,0.67,0.67,244668.59000000003,0
1.0,2025,TQRMNORQUHLOKMCDEHGHJ00853676,1.0,Mujer,45,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,3250000.0,1625000.0,Sí,,2350000.0,1700000.0,No,30 a 45 años,0.77,1.77,646363.29,0
2.0,2025,TQRMNORQUHLOKMCDEHGHJ00853676,1.0,Varón,45,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,3250000.0,1625000.0,Sí,,900000.0,600000.0,No,30 a 45 años,1.0,1.77,646363.29,0
2.0,2025,TQRMNORQWHLOKMCDEHGHJ00853688,1.0,Mujer,25,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2250000.0,1125000.0,Sí,...un sólo empleo/ocupación/actividad?,1200000.0,800000.0,No,18 a 29 años,0.76,1.78,650015.06,0
4.0,2025,TQRMNORQWHLOKMCDEHGHJ00853688,1.0,Varón,21,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,2250000.0,1125000.0,Sí,...un sólo empleo/ocupación/actividad?,1050000.0,700000.0,No,18 a 29 años,1.02,1.78,650015.06,0
4.0,2025,TQRMNOSVUHJOLOCDEGNFJ00876916,2.0,Mujer,11,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,980000.0,245000.0,,,0.0,0.0,,11 años,0.72,2.89,1055361.53,1
1.0,2025,TQRMNOSRQHLMLPCDEGNFJ00853351,1.0,Mujer,34,Unido,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,3350000.0,1675000.0,Sí,...un sólo empleo/ocupación/actividad?,950000.0,950000.0,No,30 a 45 años,0.77,1.77,646363.29,0
2.0,2025,TQRMNOSRQHLMLPCDEGNFJ00853351,1.0,Varón,35,Unido,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,3350000.0,1675000.0,Sí,...un sólo empleo/ocupación/actividad?,2400000.0,2400000.0,No,30 a 45 años,1.0,1.77,646363.29,0
1.0,2025,TQRMNQPYWHLOLLCDEGNFJ00853344,1.0,Varón,34,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,10000000.0,2500000.0,Sí,,9000000.0,6000000.0,No,30 a 45 años,1.0,2.69,982326.13,0
2.0,2025,TQRMNQPYWHLOLLCDEGNFJ00853344,1.0,Mujer,34,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Cuenta propia,,10000000.0,2500000.0,,,1000000.0,1000000.0,No,30 a 45 años,0.77,2.69,982326.13,0
3.0,2025,TQRMNQPYWHLOLLCDEGNFJ00853344,1.0,Varón,4,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,10000000.0,2500000.0,,,0.0,0.0,,4 años,0.55,2.69,982326.13,0
4.0,2025,TQRMNQPYWHLOLLCDEGNFJ00853344,1.0,Mujer,1,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,10000000.0,2500000.0,,,0.0,0.0,,1 años,0.37,2.69,982326.13,0
1.0,2025,TQRMNORQRHJLLMCDEGNFJ00876359,1.0,Mujer,37,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,5000000.0,1666666.67,Sí,...un sólo empleo/ocupación/actividad?,5000000.0,5000000.0,No,30 a 45 años,0.77,2.14,781478.78,0
2.0,2025,TQRMNORQRHJLLMCDEGNFJ00876359,1.0,Varón,34,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Ama de casa,5000000.0,1666666.67,,,0.0,0.0,,30 a 45 años,1.0,2.14,781478.78,0
3.0,2025,TQRMNORQRHJLLMCDEGNFJ00876359,1.0,Varón,1,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,5000000.0,1666666.67,,,0.0,0.0,,1 años,0.37,2.14,781478.78,0
1.0,2025,TQRMNOQTYHLMLNCDEGNFJ00853347,1.0,Varón,25,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,1600000.0,800000.0,Sí,,1600000.0,600000.0,No,18 a 29 años,1.02,1.78,650015.06,0
1.0,2025,TQRMNORXYHMOLQCDEGNFJ00878125,1.0,Mujer,37,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,980000.0,245000.0,,,0.0,0.0,,30 a 45 años,0.77,2.43,887380.1100000001,0
2.0,2025,TQRMNORXYHMOLQCDEGNFJ00878125,1.0,Varón,37,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,980000.0,245000.0,Sí,...un sólo empleo/ocupación/actividad?,980000.0,980000.0,No,30 a 45 años,1.0,2.43,887380.1100000001,0
3.0,2025,TQRMNORXYHMOLQCDEGNFJ00878125,1.0,Mujer,7,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,980000.0,245000.0,,,0.0,0.0,,7 años,0.66,2.43,887380.1100000001,0
1.0,2025,TQRMNOPXUHLMKNCDEOJAH00856307,1.0,Varón,69,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Jubilado/pensionado,4650000.0,2325000.0,,,1350000.0,0.0,,61 a 75 años,0.83,1.5,547765.5,0
2.0,2025,TQRMNOPXUHLMKNCDEOJAH00856307,1.0,Mujer,61,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Jubilado/pensionado,4650000.0,2325000.0,,,3300000.0,0.0,,61 a 75 años,0.67,1.5,547765.5,0
1.0,2025,TQRMNOSXTHMMKQCDEOJAH00878012,1.0,Mujer,41,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,1000000.0,1000000.0,Sí,...un sólo empleo/ocupación/actividad?,1000000.0,1000000.0,No,30 a 45 años,0.77,0.77,281186.29,0
1.0,2025,TQRMNORTUHLMKNCDEHGHJ00853677,1.0,Varón,52,Separado o divorciado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,1200000.0,1200000.0,Sí,...un sólo empleo/ocupación/actividad?,1200000.0,1200000.0,No,46 a 60 años,1.0,1.0,365177.0,0
1.0,2025,TQRMNOQRVHKOKNCDEHGHJ00857778,1.0,Varón,67,Separado o divorciado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,600000.0,600000.0,,,600000.0,0.0,,61 a 75 años,0.83,0.83,303096.91,0
2.0,2025,TQRMNOQTYHLMLNCDEGNFJ00853347,1.0,Mujer,29,Unido,No paga ni le descuentan,Superior Universitaria Incompleta,Desocupado,Obrero o empleado,,1600000.0,800000.0,,,0.0,0.0,,18 a 29 años,0.76,1.78,650015.06,0
1.0,2025,TQRMNORRTHJNKQCDEOJAH00876419,1.0,Mujer,84,Viudo,Obra social (incluye PAMI),Sin instrucción,Inactivo,,Ama de casa,1125000.0,375000.0,,,675000.0,0.0,,más de 75 años,0.63,2.66,971370.8200000001,0
2.0,2025,TQRMNORRTHJNKQCDEOJAH00876419,1.0,Varón,44,Separado o divorciado,No paga ni le descuentan,Primaria Completa,Ocupado,Obrero o empleado,,1125000.0,375000.0,No,...un sólo empleo/ocupación/actividad?,450000.0,450000.0,No,30 a 45 años,1.0,2.66,971370.8200000001,0
3.0,2025,TQRMNORRTHJNKQCDEOJAH00876419,1.0,Varón,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1125000.0,375000.0,,,0.0,0.0,,16 años,1.03,2.66,971370.8200000001,0
1.0,2025,TQRMNOPQSHKMKOCDEOJAH00860761,1.0,Mujer,47,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Cuenta propia,,1200000.0,200000.0,,...un sólo empleo/ocupación/actividad?,300000.0,300000.0,No,46 a 60 años,0.76,5.2,1898920.4000000001,1
2.0,2025,TQRMNOPQSHKMKOCDEOJAH00860761,1.0,Varón,49,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,1200000.0,200000.0,,,0.0,0.0,,46 a 60 años,1.0,5.2,1898920.4000000001,1
3.0,2025,TQRMNOPQSHKMKOCDEOJAH00860761,1.0,Varón,26,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1200000.0,200000.0,Sí,...un sólo empleo/ocupación/actividad?,900000.0,900000.0,No,18 a 29 años,1.02,5.2,1898920.4000000001,1
4.0,2025,TQRMNOPQSHKMKOCDEOJAH00860761,1.0,Varón,25,Soltero,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Otros,1200000.0,200000.0,,,0.0,0.0,,18 a 29 años,1.02,5.2,1898920.4000000001,1
5.0,2025,TQRMNOPQSHKMKOCDEOJAH00860761,1.0,Mujer,24,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,1200000.0,200000.0,,,0.0,0.0,,18 a 29 años,0.76,5.2,1898920.4000000001,1
6.0,2025,TQRMNOPQSHKMKOCDEOJAH00860761,1.0,Mujer,6,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,1200000.0,200000.0,,,0.0,0.0,,6 años,0.64,5.2,1898920.4000000001,1
1.0,2025,TQRMNOTUUHKMKOCDEOJAH00865251,1.0,Mujer,66,Viudo,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Jubilado/pensionado,600000.0,600000.0,,,600000.0,0.0,,61 a 75 años,0.67,0.67,244668.59000000003,0
1.0,2025,TQRMNOTSPHMOKOCDEOJAH00878127,1.0,Mujer,48,Soltero,No paga ni le descuentan,Secundaria Completa,Ocupado,Obrero o empleado,,385000.0,192500.0,No,...un sólo empleo/ocupación/actividad?,385000.0,300000.0,No,46 a 60 años,0.76,1.72,628104.44,1
1.0,2025,TQRMNORYSHMOKRCDEGNFJ00877991,1.0,Varón,35,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,1300000.0,650000.0,Sí,...un sólo empleo/ocupación/actividad?,1300000.0,1300000.0,No,30 a 45 años,1.0,1.6800000000000002,613497.3600000001,0
2.0,2025,TQRMNORYSHMOKRCDEGNFJ00877991,1.0,Varón,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,1300000.0,650000.0,,,0.0,0.0,,8 años,0.68,1.6800000000000002,613497.3600000001,0
1.0,2025,TQRMNOQQXHLKKPCDEOJAH00856302,1.0,Mujer,65,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,650000.0,650000.0,,,650000.0,0.0,,61 a 75 años,0.67,0.67,244668.59000000003,0
2.0,2025,TQRMNOTSPHMOKOCDEOJAH00878127,1.0,Varón,14,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,385000.0,192500.0,,,0.0,0.0,,14 años,0.96,1.72,628104.44,1
1.0,2025,TQRMNOSVRHKOKNCDEGNFJ00857711,1.0,Varón,75,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Rentista,894320.0,447160.0,,,544320.0,0.0,,61 a 75 años,0.83,1.5,547765.5,0
2.0,2025,TQRMNOSVRHKOKNCDEGNFJ00857711,1.0,Mujer,73,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Ama de casa,894320.0,447160.0,,,350000.0,0.0,,61 a 75 años,0.67,1.5,547765.5,0
1.0,2025,TQRMNOPUQHKOKPCDEGNFJ00860884,1.0,Varón,54,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,,Otros,520000.0,260000.0,,,0.0,0.0,,46 a 60 años,1.0,1.76,642711.52,1
2.0,2025,TQRMNOPUQHKOKPCDEGNFJ00860884,1.0,Mujer,27,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Ocupado,Cuenta propia,,520000.0,260000.0,,...un sólo empleo/ocupación/actividad?,520000.0,520000.0,No,18 a 29 años,0.76,1.76,642711.52,1
1.0,2025,TQRMNOWSXHJLLMCDEOHCH00873468,1.0,Varón,49,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,2700000.0,675000.0,Sí,,1200000.0,800000.0,No,46 a 60 años,1.0,3.8200000000000003,1394976.1400000001,0
2.0,2025,TQRMNOWSXHJLLMCDEOHCH00873468,1.0,Mujer,50,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,2700000.0,675000.0,Sí,,1500000.0,1000000.0,No,46 a 60 años,0.76,3.8200000000000003,1394976.1400000001,0
3.0,2025,TQRMNOWSXHJLLMCDEOHCH00873468,1.0,Varón,22,Soltero,No paga ni le descuentan,Secundaria Completa,Inactivo,,Otros,2700000.0,675000.0,,,0.0,0.0,,18 a 29 años,1.02,3.8200000000000003,1394976.1400000001,0
4.0,2025,TQRMNOWSXHJLLMCDEOHCH00873468,1.0,Varón,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,2700000.0,675000.0,,,0.0,0.0,,17 años,1.04,3.8200000000000003,1394976.1400000001,0
1.0,2025,TQRMNOQRSHJMLNCDEOHCH00873469,1.0,Varón,84,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Jubilado/pensionado,460000.0,460000.0,,,460000.0,0.0,,más de 75 años,0.74,0.74,270230.98,0
1.0,2025,TQRMNOSUSHLOKRCDEOJAH00856328,1.0,Varón,54,Separado o divorciado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,800000.0,800000.0,Sí,...un sólo empleo/ocupación/actividad?,800000.0,800000.0,No,46 a 60 años,1.0,1.0,365177.0,0
1.0,2025,TQRMNORVYHMOLQCDEGNFJ00878051,1.0,Varón,37,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,800000.0,160000.0,Sí,...más de un empleo/ocupación/actividad?,800000.0,800000.0,No,30 a 45 años,1.0,3.81,1391324.37,1
2.0,2025,TQRMNORVYHMOLQCDEGNFJ00878051,1.0,Mujer,38,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,800000.0,160000.0,,,0.0,0.0,,30 a 45 años,0.77,3.81,1391324.37,1
3.0,2025,TQRMNORVYHMOLQCDEGNFJ00878051,1.0,Mujer,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,800000.0,160000.0,,,0.0,0.0,,16 años,0.77,3.81,1391324.37,1
4.0,2025,TQRMNORVYHMOLQCDEGNFJ00878051,1.0,Mujer,13,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,800000.0,160000.0,,,0.0,0.0,,13 años,0.76,3.81,1391324.37,1
1.0,2025,TQRMNOPQVHLMLOCDEFPCH00852550,1.0,Varón,38,Unido,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Discapacitado,60000.0,15000.0,,,0.0,0.0,,30 a 45 años,1.0,3.17,1157611.09,1
2.0,2025,TQRMNOPQVHLMLOCDEFPCH00852550,1.0,Mujer,37,Unido,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Cuenta propia,,60000.0,15000.0,,...un sólo empleo/ocupación/actividad?,60000.0,60000.0,Sí,30 a 45 años,0.77,3.17,1157611.09,1
3.0,2025,TQRMNOPQVHLMLOCDEFPCH00852550,1.0,Mujer,12,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,60000.0,15000.0,,,0.0,0.0,,12 años,0.74,3.17,1157611.09,1
4.0,2025,TQRMNOPQVHLMLOCDEFPCH00852550,1.0,Mujer,7,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),,,Estudiante,60000.0,15000.0,,,0.0,0.0,,7 años,0.66,3.17,1157611.09,1
1.0,2025,TQRMNORUWHKOLPCDEFPCH00860848,1.0,Varón,52,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,2000000.0,666666.67,Sí,...un sólo empleo/ocupación/actividad?,2000000.0,2000000.0,No,46 a 60 años,1.0,2.7800000000000002,1015192.06,0
2.0,2025,TQRMNORUWHKOLPCDEFPCH00860848,1.0,Mujer,51,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,2000000.0,666666.67,,,0.0,0.0,,46 a 60 años,0.76,2.7800000000000002,1015192.06,0
4.0,2025,TQRMNORUWHKOLPCDEFPCH00860848,1.0,Varón,23,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Estudiante,2000000.0,666666.67,,,0.0,0.0,,18 a 29 años,1.02,2.7800000000000002,1015192.06,0
1.0,2025,TQRMNOSWXHLMLQCDEGNFJ00853256,1.0,Varón,23,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1100000.0,1100000.0,Sí,...un sólo empleo/ocupación/actividad?,1100000.0,1100000.0,No,18 a 29 años,1.02,1.02,372480.54,0
1.0,2025,TQRMNPPYPHKOLOCDEGNFJ00857856,1.0,Varón,49,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,4400000.0,1100000.0,Sí,...un sólo empleo/ocupación/actividad?,4000000.0,4000000.0,No,46 a 60 años,1.0,3.54,1292726.58,0
2.0,2025,TQRMNPPYPHKOLOCDEGNFJ00857856,1.0,Mujer,47,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,4400000.0,1100000.0,Sí,...un sólo empleo/ocupación/actividad?,400000.0,400000.0,No,46 a 60 años,0.76,3.54,1292726.58,0
3.0,2025,TQRMNPPYPHKOLOCDEGNFJ00857856,1.0,Varón,21,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,4400000.0,1100000.0,,,0.0,0.0,,18 a 29 años,1.02,3.54,1292726.58,0
4.0,2025,TQRMNPPYPHKOLOCDEGNFJ00857856,1.0,Mujer,18,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,4400000.0,1100000.0,,,0.0,0.0,,18 a 29 años,0.76,3.54,1292726.58,0
1.0,2025,TQRMNORWQHJMLQCDEGNFJ00876776,1.0,Varón,41,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,3600000.0,720000.0,Sí,...un sólo empleo/ocupación/actividad?,1800000.0,1200000.0,No,30 a 45 años,1.0,3.6,1314637.2,0
5.0,2025,TQRMNORVYHMOLQCDEGNFJ00878051,1.0,Mujer,3,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,800000.0,160000.0,,,0.0,0.0,,3 años,0.51,3.81,1391324.37,1
1.0,2025,TQRMNOPSRHLMKMCDEOJAH00856219,1.0,Varón,54,Soltero,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,700000.0,700000.0,,,700000.0,0.0,,46 a 60 años,1.0,1.0,365177.0,0
1.0,2025,TQRMNOQTRHKLKMCDEOJAH00857363,1.0,Mujer,77,Viudo,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Jubilado/pensionado,1900000.0,1900000.0,,,1900000.0,0.0,,más de 75 años,0.63,0.63,230061.51,0
1.0,2025,TQRMNOQTSHKLKMCDEOJAH00861023,1.0,Varón,77,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Jubilado/pensionado,4100000.0,1366666.67,,,1900000.0,0.0,,más de 75 años,0.74,2.18,796085.8600000001,0
2.0,2025,TQRMNOQTSHKLKMCDEOJAH00861023,1.0,Mujer,74,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Ama de casa,4100000.0,1366666.67,,,1200000.0,0.0,,61 a 75 años,0.67,2.18,796085.8600000001,0
3.0,2025,TQRMNOQTSHKLKMCDEOJAH00861023,1.0,Mujer,41,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,4100000.0,1366666.67,Sí,...un sólo empleo/ocupación/actividad?,1000000.0,1000000.0,No,30 a 45 años,0.77,2.18,796085.8600000001,0
1.0,2025,TQRMNORSVHMLKMCDEOJAH00878052,1.0,Mujer,44,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,980000.0,490000.0,Sí,...un sólo empleo/ocupación/actividad?,980000.0,980000.0,No,30 a 45 años,0.77,1.53,558720.81,0
2.0,2025,TQRMNORSVHMLKMCDEOJAH00878052,1.0,Mujer,18,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,980000.0,490000.0,,,0.0,0.0,,18 a 29 años,0.76,1.53,558720.81,0
1.0,2025,TQRMNOPQPHKMKOCDEOJAH00857364,1.0,Mujer,57,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2800000.0,933333.33,Sí,...un sólo empleo/ocupación/actividad?,1500000.0,1500000.0,No,46 a 60 años,0.76,2.52,920246.04,0
2.0,2025,TQRMNOPQPHKMKOCDEOJAH00857364,1.0,Mujer,23,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Estudiante,2800000.0,933333.33,,,0.0,0.0,,18 a 29 años,0.76,2.52,920246.04,0
3.0,2025,TQRMNOPQPHKMKOCDEOJAH00857364,1.0,Varón,54,Casado,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Obrero o empleado,,2800000.0,933333.33,No,...un sólo empleo/ocupación/actividad?,1300000.0,1300000.0,No,46 a 60 años,1.0,2.52,920246.04,0
1.0,2025,TQRMNORUYHMNKQCDEOJAH00878054,1.0,Varón,96,Viudo,Obra social (incluye PAMI),Sin instrucción,Inactivo,,Jubilado/pensionado,1960000.0,490000.0,,,480000.0,0.0,,más de 75 años,0.74,3.76,1373065.52,0
2.0,2025,TQRMNORUYHMNKQCDEOJAH00878054,1.0,Varón,53,Separado o divorciado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Cuenta propia,,1960000.0,490000.0,,...un sólo empleo/ocupación/actividad?,680000.0,680000.0,No,46 a 60 años,1.0,3.76,1373065.52,0
2.0,2025,TQRMNORWQHJMLQCDEGNFJ00876776,1.0,Mujer,39,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,3600000.0,720000.0,Sí,...un sólo empleo/ocupación/actividad?,1800000.0,1200000.0,No,30 a 45 años,0.77,3.6,1314637.2,0
3.0,2025,TQRMNORWQHJMLQCDEGNFJ00876776,1.0,Mujer,14,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,3600000.0,720000.0,,,0.0,0.0,,14 años,0.76,3.6,1314637.2,0
4.0,2025,TQRMNORWQHJMLQCDEGNFJ00876776,1.0,Mujer,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,3600000.0,720000.0,,,0.0,0.0,,10 años,0.7,3.6,1314637.2,0
5.0,2025,TQRMNORWQHJMLQCDEGNFJ00876776,1.0,Mujer,1,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,3600000.0,720000.0,,,0.0,0.0,,1 años,0.37,3.6,1314637.2,0
