componente,ano4,codusu,nro_hogar,Sexo,ch06,ch07,ch08,nivel_ed,estado,cat_ocup,cat_inac,itf,ipcf,pp07h,pp03c,p47t,p21,pp03g,Edad,adulto_equiv,ad_equiv_hogar,ingreso_necesario,pobre,edad2,ch10,ch12,ch13,ch14,educ,itf_2025,linea_pobreza,pp3e_tot,pp3f_tot,ch03,horastrab,ix_tot
2.0,2025,TQRMNOUTVHMMKUCDEHGHJ00878872,1,Varón,12,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,608000.0,304000.0,,,0.0,0.0,,12 años,0.85,1.62,591586.74,0,144,1,2,2,6.0,7.0,608000.0,591586.74,,,3,0.0,2.0
1.0,2025,TQRMNOPVPHMNLLCDEHGHJ00878873,1,Mujer,45,Soltero,Planes y seguros públicos,Secundaria Incompleta,Ocupado,Obrero o empleado,,1050000.0,525000.0,No,...más de un empleo/ocupación/actividad?,1050000.0,450000.0,Sí,30 a 45 años,0.77,1.54,562372.58,0,2025,2,4,2,2.0,10.0,1050000.0,562372.58,30.0,25.0,1,55.0,2.0
2.0,2025,TQRMNOPVPHMNLLCDEHGHJ00878873,1,Mujer,15,Soltero,Planes y seguros públicos,Secundaria Incompleta,Inactivo,,Estudiante,1050000.0,525000.0,,,0.0,0.0,,15 años,0.77,1.54,562372.58,0,225,1,4,2,3.0,11.0,1050000.0,562372.58,,,3,0.0,2.0
1.0,2025,TQRMNOQQUHKNKTCDEHGHJ00860208,2,Mujer,28,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,300000.0,150000.0,No,...un sólo empleo/ocupación/actividad?,300000.0,300000.0,Sí,18 a 29 años,0.76,1.45,529506.65,1,784,2,4,2,2.0,10.0,300000.0,529506.65,20.0,0.0,1,20.0,2.0
2.0,2025,TQRMNOQQUHKNKTCDEHGHJ00860208,2,Mujer,9,Soltero,Planes y seguros públicos,Primaria Incompleta (incluye educación especial),,,Estudiante,300000.0,150000.0,,,0.0,0.0,,9 años,0.69,1.45,529506.65,1,81,1,2,2,2.0,3.0,300000.0,529506.65,,,3,0.0,2.0
1.0,2025,TQRMNOPTQHMMKTCDEHGHJ00878871,1,Mujer,49,Viudo,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,2500000.0,625000.0,No,...un sólo empleo/ocupación/actividad?,2500000.0,400000.0,No,46 a 60 años,0.76,3.54,1292726.58,0,2401,2,4,2,2.0,10.0,2500000.0,1292726.58,48.0,0.0,1,48.0,4.0
2.0,2025,TQRMNOPTQHMMKTCDEHGHJ00878871,1,Varón,34,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Desocupado,Cuenta propia,,2500000.0,625000.0,,,0.0,0.0,,30 a 45 años,1.0,3.54,1292726.58,0,1156,2,4,2,4.0,12.0,2500000.0,1292726.58,,,3,0.0,4.0
7.0,2025,TQRMNOSXQHLOLPCDEFPCH00852481,1,Varón,2,Soltero,No paga ni le descuentan,Sin instrucción,,,Menor de 6 años,900000.0,128571.43,,,0.0,0.0,,2 años,0.46,5.3100000000000005,1939089.87,1,4,3,0,0,,0.0,900000.0,1939089.87,,,3,0.0,7.0
1.0,2025,TQRMNOQYTHKOLOCDEFPCH00860717,1,Varón,57,Separado o divorciado,No paga ni le descuentan,Primaria Completa,Ocupado,Cuenta propia,,335000.0,335000.0,,...un sólo empleo/ocupación/actividad?,335000.0,250000.0,No,46 a 60 años,1.0,1.0,365177.0,1,3249,2,2,1,,8.0,335000.0,365177.0,15.0,0.0,1,15.0,1.0
1.0,2025,TQRMNOSTVHKOLQCDEFPCH00856920,1,Varón,35,Unido,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Ocupado,Obrero o empleado,,1500000.0,250000.0,Sí,...un sólo empleo/ocupación/actividad?,1500000.0,1000000.0,No,30 a 45 años,1.0,4.640000000000001,1694421.2800000005,1,1225,2,2,2,2.0,3.0,1500000.0,1694421.2800000005,48.0,0.0,1,48.0,6.0
4.0,2025,TQRMNORPWHKMLNCDEFPCH00860716,1,Varón,41,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,2615000.0,653750.0,Sí,...un sólo empleo/ocupación/actividad?,1800000.0,1800000.0,No,30 a 45 años,1.0,3.27,1194128.79,0,1681,2,7,1,,19.0,2615000.0,1194128.79,50.0,0.0,3,50.0,4.0
1.0,2025,TQRMNOPXUHLOLPCDEFPCH00878599,1,Varón,46,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,6000000.0,1500000.0,Sí,...un sólo empleo/ocupación/actividad?,4500000.0,3000000.0,No,46 a 60 años,1.0,3.18,1161262.86,0,2116,2,4,2,3.0,11.0,6000000.0,1161262.86,40.0,0.0,1,40.0,4.0
2.0,2025,TQRMNOPXUHLOLPCDEFPCH00878599,1,Mujer,47,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,6000000.0,1500000.0,Sí,...un sólo empleo/ocupación/actividad?,1500000.0,1000000.0,No,46 a 60 años,0.76,3.18,1161262.86,0,2209,2,4,2,3.0,11.0,6000000.0,1161262.86,40.0,0.0,2,40.0,4.0
3.0,2025,TQRMNOPXUHLOLPCDEFPCH00878599,1,Mujer,20,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,6000000.0,1500000.0,,,0.0,0.0,,18 a 29 años,0.76,3.18,1161262.86,0,400,2,4,2,5.0,13.0,6000000.0,1161262.86,,,3,0.0,4.0
4.0,2025,TQRMNOPXUHLOLPCDEFPCH00878599,1,Varón,7,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,6000000.0,1500000.0,,,0.0,0.0,,7 años,0.66,3.18,1161262.86,0,49,1,2,2,2.0,3.0,6000000.0,1161262.86,,,3,0.0,4.0
1.0,2025,TQRMNOSXQHLOLPCDEFPCH00852481,1,Varón,35,Casado,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Otros,900000.0,128571.43,,,0.0,0.0,,30 a 45 años,1.0,5.3100000000000005,1939089.87,1,1225,2,4,2,1.0,9.0,900000.0,1939089.87,,,1,0.0,7.0
2.0,2025,TQRMNOSXQHLOLPCDEFPCH00852481,1,Mujer,40,Casado,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Ama de casa,900000.0,128571.43,,,300000.0,0.0,,30 a 45 años,0.77,5.3100000000000005,1939089.87,1,1600,2,4,2,1.0,9.0,900000.0,1939089.87,,,2,0.0,7.0
3.0,2025,TQRMNOSXQHLOLPCDEFPCH00852481,1,Mujer,21,Soltero,No paga ni le descuentan,Secundaria Incompleta,Desocupado,Obrero o empleado,,900000.0,128571.43,,,0.0,0.0,,18 a 29 años,0.76,5.3100000000000005,1939089.87,1,441,2,4,2,3.0,11.0,900000.0,1939089.87,,,3,0.0,7.0
4.0,2025,TQRMNOSXQHLOLPCDEFPCH00852481,1,Mujer,19,Soltero,No paga ni le descuentan,Secundaria Completa,Ocupado,Obrero o empleado,,900000.0,128571.43,No,...un sólo empleo/ocupación/actividad?,600000.0,600000.0,No,18 a 29 años,0.76,5.3100000000000005,1939089.87,1,361,2,4,1,,13.0,900000.0,1939089.87,24.0,0.0,3,24.0,7.0
5.0,2025,TQRMNOSXQHLOLPCDEFPCH00852481,1,Mujer,15,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,900000.0,128571.43,,,0.0,0.0,,15 años,0.77,5.3100000000000005,1939089.87,1,225,1,4,2,3.0,11.0,900000.0,1939089.87,,,3,0.0,7.0
6.0,2025,TQRMNOSXQHLOLPCDEFPCH00852481,1,Varón,10,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,900000.0,128571.43,,,0.0,0.0,,10 años,0.79,5.3100000000000005,1939089.87,1,100,1,2,2,3.0,4.0,900000.0,1939089.87,,,3,0.0,7.0
2.0,2025,TQRMNOQRVHKNKSCDEHGHJ00864168,1,Mujer,74,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Ama de casa,1260000.0,630000.0,,,360000.0,0.0,,61 a 75 años,0.67,1.41,514899.57000000007,0,5476,2,2,2,6.0,7.0,1260000.0,514899.57000000007,,,2,0.0,2.0
1.0,2025,TQRMNOPPUHLNKRCDEHGHJ00853640,1,Mujer,73,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,1250000.0,625000.0,,,500000.0,0.0,,61 a 75 años,0.67,1.67,609845.59,0,5329,2,2,1,,8.0,1250000.0,609845.59,,,1,0.0,2.0
2.0,2025,TQRMNOPPUHLNKRCDEHGHJ00853640,1,Varón,36,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1250000.0,625000.0,Sí,...un sólo empleo/ocupación/actividad?,750000.0,750000.0,No,30 a 45 años,1.0,1.67,609845.59,0,1296,2,4,1,,13.0,1250000.0,609845.59,30.0,0.0,3,30.0,2.0
1.0,2025,TQRMNORWQHLMKTCDEHGHJ00875512,1,Mujer,30,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,2100000.0,1050000.0,Sí,...un sólo empleo/ocupación/actividad?,2100000.0,1400000.0,No,30 a 45 años,0.77,1.46,533158.42,0,900,2,6,1,,16.0,2100000.0,533158.42,56.0,0.0,1,56.0,2.0
2.0,2025,TQRMNORWQHLMKTCDEHGHJ00875512,1,Mujer,9,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,2100000.0,1050000.0,,,0.0,0.0,,9 años,0.69,1.46,533158.42,0,81,1,2,2,3.0,4.0,2100000.0,533158.42,,,3,0.0,2.0
3.0,2025,TQRMNORUTHJMKNCDEHGHJ00873325,1,Mujer,55,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2380000.0,793333.33,Sí,...un sólo empleo/ocupación/actividad?,980000.0,980000.0,No,46 a 60 años,0.76,2.22,810692.94,0,3025,2,4,1,,13.0,2380000.0,810692.94,44.0,0.0,3,44.0,3.0
1.0,2025,TQRMNOPRPHKNKSCDEHGHJ00856913,1,Mujer,61,Separado o divorciado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Jubilado/pensionado,1700000.0,850000.0,,,800000.0,0.0,,61 a 75 años,0.67,1.44,525854.88,0,3721,2,4,1,,13.0,1700000.0,525854.88,,,1,0.0,2.0
2.0,2025,TQRMNOPRPHKNKSCDEHGHJ00856913,1,Mujer,36,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,1700000.0,850000.0,Sí,...un sólo empleo/ocupación/actividad?,900000.0,900000.0,No,30 a 45 años,0.77,1.44,525854.88,0,1296,2,6,1,,16.0,1700000.0,525854.88,35.0,0.0,3,35.0,2.0
1.0,2025,TQRMNOQRRHKNKSCDEHGHJ00861524,2,Varón,34,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1000000.0,1000000.0,Sí,...un sólo empleo/ocupación/actividad?,1000000.0,1000000.0,No,30 a 45 años,1.0,1.0,365177.0,0,1156,2,4,1,,13.0,1000000.0,365177.0,56.0,0.0,1,56.0,1.0
1.0,2025,TQRMNOQRVHKNKSCDEHGHJ00864168,1,Varón,82,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Jubilado/pensionado,1260000.0,630000.0,,,900000.0,0.0,,más de 75 años,0.74,1.41,514899.57000000007,0,6724,2,2,2,5.0,6.0,1260000.0,514899.57000000007,,,1,0.0,2.0
1.0,2025,TQRMNORVWHJKKSCDEHGHJ00873008,1,Varón,25,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,1600000.0,533333.33,Sí,...más de un empleo/ocupación/actividad?,1600000.0,1000000.0,No,18 a 29 años,1.02,2.15,785130.5499999999,0,625,2,7,1,,19.0,1600000.0,785130.5499999999,32.0,24.0,1,56.0,3.0
2.0,2025,TQRMNORVWHJKKSCDEHGHJ00873008,1,Mujer,24,Unido,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,1600000.0,533333.33,,,0.0,0.0,,18 a 29 años,0.76,2.15,785130.5499999999,0,576,1,7,2,1.0,14.0,1600000.0,785130.5499999999,,,2,0.0,3.0
1.0,2025,TQRMNOPVUHJMKPCDEHGHJ00873624,1,Mujer,28,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2700000.0,675000.0,Sí,...un sólo empleo/ocupación/actividad?,1350000.0,900000.0,No,18 a 29 años,0.76,3.48,1270815.96,0,784,2,4,1,,13.0,2700000.0,1270815.96,40.0,0.0,1,40.0,4.0
2.0,2025,TQRMNOPVUHJMKPCDEHGHJ00873624,1,Varón,25,Unido,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,2700000.0,675000.0,Sí,...un sólo empleo/ocupación/actividad?,1350000.0,900000.0,No,18 a 29 años,1.02,3.48,1270815.96,0,625,2,2,1,,8.0,2700000.0,1270815.96,40.0,0.0,2,40.0,4.0
3.0,2025,TQRMNOPVUHJMKPCDEHGHJ00873624,1,Varón,19,Soltero,Planes y seguros públicos,Secundaria Completa,Inactivo,,Ama de casa,2700000.0,675000.0,,,0.0,0.0,,18 a 29 años,1.02,3.48,1270815.96,0,361,2,4,1,,13.0,2700000.0,1270815.96,,,8,0.0,4.0
4.0,2025,TQRMNOPVUHJMKPCDEHGHJ00873624,1,Varón,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,2700000.0,675000.0,,,0.0,0.0,,8 años,0.68,3.48,1270815.96,0,64,1,2,2,2.0,3.0,2700000.0,1270815.96,,,3,0.0,4.0
5.0,2025,TQRMNOQUTHLMKNCDEOHCH00856122,1,Mujer,14,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,4230000.0,705000.0,,,0.0,0.0,,14 años,0.76,4.3100000000000005,1573912.87,0,196,1,4,2,2.0,10.0,4230000.0,1573912.87,,,3,0.0,6.0
1.0,2025,TQRMNOQUTHLMKNCDEOHCH00856122,1,Varón,47,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,4230000.0,705000.0,Sí,...un sólo empleo/ocupación/actividad?,2400000.0,1700000.0,No,46 a 60 años,1.0,4.3100000000000005,1573912.87,0,2209,2,4,1,,13.0,4230000.0,1573912.87,40.0,0.0,1,40.0,6.0
2.0,2025,TQRMNOQUTHLMKNCDEOHCH00856122,1,Mujer,40,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,4230000.0,705000.0,Sí,...un sólo empleo/ocupación/actividad?,1400000.0,900000.0,No,30 a 45 años,0.77,4.3100000000000005,1573912.87,0,1600,2,4,1,,13.0,4230000.0,1573912.87,30.0,0.0,2,30.0,6.0
3.0,2025,TQRMNOQUTHLMKNCDEOHCH00856122,1,Mujer,23,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Desocupado,,,4230000.0,705000.0,,,30000.0,0.0,,18 a 29 años,0.76,4.3100000000000005,1573912.87,0,529,1,6,2,2.0,15.0,4230000.0,1573912.87,,,3,0.0,6.0
4.0,2025,TQRMNOQUTHLMKNCDEOHCH00856122,1,Varón,21,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,4230000.0,705000.0,Sí,...un sólo empleo/ocupación/actividad?,400000.0,400000.0,Sí,18 a 29 años,1.02,4.3100000000000005,1573912.87,0,441,2,4,1,,13.0,4230000.0,1573912.87,48.0,0.0,3,48.0,6.0
1.0,2025,TQRMNORPUHJMLNCDEHGHJ00873121,1,Varón,62,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Jubilado/pensionado,4250000.0,850000.0,,,2200000.0,0.0,,61 a 75 años,0.83,4.08,1489922.16,0,3844,2,7,2,4.0,17.0,4250000.0,1489922.16,,,1,0.0,5.0
2.0,2025,TQRMNORPUHJMLNCDEHGHJ00873121,1,Mujer,61,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,4250000.0,850000.0,,,430000.0,0.0,,61 a 75 años,0.67,4.08,1489922.16,0,3721,2,4,1,,13.0,4250000.0,1489922.16,,,2,0.0,5.0
3.0,2025,TQRMNORPUHJMLNCDEHGHJ00873121,1,Mujer,38,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,4250000.0,850000.0,Sí,,1000000.0,1000000.0,No,30 a 45 años,0.77,4.08,1489922.16,0,1444,2,4,1,,13.0,4250000.0,1489922.16,0.0,0.0,3,0.0,5.0
4.0,2025,TQRMNORPUHJMLNCDEHGHJ00873121,1,Varón,22,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,4250000.0,850000.0,No,...un sólo empleo/ocupación/actividad?,620000.0,620000.0,No,18 a 29 años,1.02,4.08,1489922.16,0,484,2,4,2,4.0,12.0,4250000.0,1489922.16,20.0,0.0,3,20.0,5.0
5.0,2025,TQRMNORPUHJMLNCDEHGHJ00873121,1,Varón,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,4250000.0,850000.0,,,0.0,0.0,,10 años,0.79,4.08,1489922.16,0,100,1,2,2,5.0,6.0,4250000.0,1489922.16,,,5,0.0,5.0
3.0,2025,TQRMNOTSPHKOKPCDEGNFJ00858345,1,Mujer,8,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),,,Estudiante,2078000.0,415600.0,,,0.0,0.0,,8 años,0.68,3.71,1354806.67,0,64,1,2,2,2.0,3.0,2078000.0,1354806.67,,,3,0.0,5.0
4.0,2025,TQRMNOTSPHKOKPCDEGNFJ00858345,1,Mujer,14,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,2078000.0,415600.0,,,0.0,0.0,,14 años,0.76,3.71,1354806.67,0,196,1,4,2,0.0,8.0,2078000.0,1354806.67,,,3,0.0,5.0
6.0,2025,TQRMNORWPHMOKSCDEGNFJ00878877,1,Varón,13,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1430000.0,178750.0,,,0.0,0.0,,13 años,0.9,6.94,2534328.3800000004,1,169,1,4,2,0.0,8.0,1430000.0,2534328.3800000004,,,5,0.0,8.0
7.0,2025,TQRMNORWPHMOKSCDEGNFJ00878877,1,Varón,13,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1430000.0,178750.0,,,0.0,0.0,,13 años,0.9,6.94,2534328.3800000004,1,169,1,4,2,0.0,8.0,1430000.0,2534328.3800000004,,,5,0.0,8.0
8.0,2025,TQRMNORWPHMOKSCDEGNFJ00878877,1,Varón,7,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,1430000.0,178750.0,,,0.0,0.0,,7 años,0.66,6.94,2534328.3800000004,1,49,1,2,2,1.0,2.0,1430000.0,2534328.3800000004,,,5,0.0,8.0
1.0,2025,TQRMNOPTYHKOKPCDEGNFJ00858285,1,Varón,30,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,2205000.0,551250.0,Sí,...un sólo empleo/ocupación/actividad?,830000.0,830000.0,No,30 a 45 años,1.0,3.1,1132048.7,0,900,2,4,2,3.0,11.0,2205000.0,1132048.7,40.0,0.0,1,40.0,4.0
2.0,2025,TQRMNOPTYHKOKPCDEGNFJ00858285,1,Mujer,22,Unido,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Ama de casa,2205000.0,551250.0,,,0.0,0.0,,18 a 29 años,0.76,3.1,1132048.7,0,484,2,4,2,2.0,10.0,2205000.0,1132048.7,,,2,0.0,4.0
3.0,2025,TQRMNOPTYHKOKPCDEGNFJ00858285,1,Mujer,3,Soltero,No paga ni le descuentan,Sin instrucción,,,Menor de 6 años,2205000.0,551250.0,,,0.0,0.0,,3 años,0.51,3.1,1132048.7,0,9,3,0,0,,0.0,2205000.0,1132048.7,,,3,0.0,4.0
4.0,2025,TQRMNOPTYHKOKPCDEGNFJ00858285,1,Varón,63,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,2205000.0,551250.0,Sí,...un sólo empleo/ocupación/actividad?,1375000.0,950000.0,No,61 a 75 años,0.83,3.1,1132048.7,0,3969,2,4,2,2.0,10.0,2205000.0,1132048.7,35.0,0.0,6,35.0,4.0
1.0,2025,TQRMNORQVHKOKPCDEGNFJ00858331,1,Mujer,49,Viudo,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,1980000.0,660000.0,Sí,...un sólo empleo/ocupación/actividad?,1980000.0,970000.0,No,46 a 60 años,0.76,2.29,836255.33,0,2401,2,6,2,3.0,15.0,1980000.0,836255.33,35.0,0.0,1,35.0,3.0
2.0,2025,TQRMNORQVHKOKPCDEGNFJ00858331,1,Mujer,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1980000.0,660000.0,,,0.0,0.0,,16 años,0.77,2.29,836255.33,0,256,1,4,2,4.0,12.0,1980000.0,836255.33,,,3,0.0,3.0
3.0,2025,TQRMNORQVHKOKPCDEGNFJ00858331,1,Mujer,23,Soltero,No paga ni le descuentan,Secundaria Completa,Desocupado,Cuenta propia,,1980000.0,660000.0,,,0.0,0.0,,18 a 29 años,0.76,2.29,836255.33,0,529,2,4,1,,13.0,1980000.0,836255.33,,,3,0.0,3.0
1.0,2025,TQRMNOTSPHKOKPCDEGNFJ00858345,1,Mujer,28,Soltero,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Obrero o empleado,,2078000.0,415600.0,No,...más de un empleo/ocupación/actividad?,778000.0,300000.0,Sí,18 a 29 años,0.76,3.71,1354806.67,0,784,2,4,2,1.0,9.0,2078000.0,1354806.67,30.0,30.0,1,60.0,5.0
2.0,2025,TQRMNOTSPHKOKPCDEGNFJ00858345,1,Mujer,32,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,2078000.0,415600.0,Sí,...más de un empleo/ocupación/actividad?,1300000.0,600000.0,No,30 a 45 años,0.77,3.71,1354806.67,0,1024,2,4,2,1.0,9.0,2078000.0,1354806.67,30.0,36.0,2,66.0,5.0
2.0,2025,TQRMNOSTVHKOLQCDEFPCH00856920,1,Mujer,33,Unido,No paga ni le descuentan,Primaria Completa,Inactivo,,Ama de casa,1500000.0,250000.0,,,0.0,0.0,,30 a 45 años,0.77,4.640000000000001,1694421.2800000005,1,1089,2,2,1,,8.0,1500000.0,1694421.2800000005,,,2,0.0,6.0
3.0,2025,TQRMNOSTVHKOLQCDEFPCH00856920,1,Varón,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1500000.0,250000.0,,,0.0,0.0,,15 años,1.0,4.640000000000001,1694421.2800000005,1,225,1,4,2,3.0,11.0,1500000.0,1694421.2800000005,,,3,0.0,6.0
4.0,2025,TQRMNOSTVHKOLQCDEFPCH00856920,1,Mujer,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,1500000.0,250000.0,,,0.0,0.0,,8 años,0.68,4.640000000000001,1694421.2800000005,1,64,1,2,2,2.0,3.0,1500000.0,1694421.2800000005,,,3,0.0,6.0
5.0,2025,TQRMNOSTVHKOLQCDEFPCH00856920,1,Varón,6,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,1500000.0,250000.0,,,0.0,0.0,,6 años,0.64,4.640000000000001,1694421.2800000005,1,36,1,2,2,1.0,2.0,1500000.0,1694421.2800000005,,,3,0.0,6.0
6.0,2025,TQRMNOSTVHKOLQCDEFPCH00856920,1,Varón,4,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,1500000.0,250000.0,,,0.0,0.0,,4 años,0.55,4.640000000000001,1694421.2800000005,1,16,1,1,2,0.0,0.0,1500000.0,1694421.2800000005,,,3,0.0,6.0
1.0,2025,TQRMNORQVHJOLPCDEFPCH00873115,1,Varón,59,Soltero,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,944000.0,472000.0,,,472000.0,0.0,,46 a 60 años,1.0,1.63,595238.51,0,3481,2,2,1,,8.0,944000.0,595238.51,,,1,0.0,2.0
2.0,2025,TQRMNORQVHJOLPCDEFPCH00873115,1,Mujer,84,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,944000.0,472000.0,,,472000.0,0.0,,más de 75 años,0.63,1.63,595238.51,0,7056,2,2,1,,8.0,944000.0,595238.51,,,6,0.0,2.0
1.0,2025,TQRMNOSWSHLOLQCDEFPCH00852483,1,Mujer,74,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,600000.0,600000.0,,,600000.0,0.0,,61 a 75 años,0.67,0.67,244668.59000000003,0,5476,2,2,1,,8.0,600000.0,244668.59000000003,,,1,0.0,1.0
3.0,2025,TQRMNORVWHJKKSCDEHGHJ00873008,1,Varón,1,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,1600000.0,533333.33,,,0.0,0.0,,1 años,0.37,2.15,785130.5499999999,0,1,0,0,0,,0.0,1600000.0,785130.5499999999,,,3,0.0,3.0
3.0,2025,TQRMNORXYHLMKOCDEOHCH00856146,1,Mujer,9,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),,,Estudiante,482000.0,241000.0,,,0.0,0.0,,9 años,0.69,1.46,533158.42,1,81,1,2,2,3.0,4.0,482000.0,533158.42,,,3,0.0,2.0
1.0,2025,TQRMNOUTVHMOKRCDEOHCH00878729,1,Varón,34,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,1800000.0,450000.0,No,...un sólo empleo/ocupación/actividad?,1800000.0,1800000.0,No,30 a 45 años,1.0,3.01,1099182.77,0,1156,2,6,1,,16.0,1800000.0,1099182.77,40.0,0.0,1,40.0,4.0
2.0,2025,TQRMNOUTVHMOKRCDEOHCH00878729,1,Mujer,33,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Ama de casa,1800000.0,450000.0,,,0.0,0.0,,30 a 45 años,0.77,3.01,1099182.77,0,1089,2,6,1,,16.0,1800000.0,1099182.77,,,2,0.0,4.0
3.0,2025,TQRMNOUTVHMOKRCDEOHCH00878729,1,Mujer,9,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,1800000.0,450000.0,,,0.0,0.0,,9 años,0.69,3.01,1099182.77,0,81,1,2,2,4.0,5.0,1800000.0,1099182.77,,,3,0.0,4.0
4.0,2025,TQRMNOUTVHMOKRCDEOHCH00878729,1,Mujer,4,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,1800000.0,450000.0,,,0.0,0.0,,4 años,0.55,3.01,1099182.77,0,16,1,1,2,0.0,0.0,1800000.0,1099182.77,,,3,0.0,4.0
1.0,2025,TQRMNORQUHLMKNCDEOHCH00856123,1,Mujer,64,Soltero,Planes y seguros públicos,Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,472721.0,472721.0,,,472721.0,0.0,,61 a 75 años,0.67,0.67,244668.59000000003,0,4096,1,2,2,1.0,2.0,472721.0,244668.59000000003,,,1,0.0,1.0
